env,env_name,algo,variant,group,run_id,imitation_loss_type,loss_ot_cost_type,horizon_len,demos,ep_rew
snu_humanoid,SNU Humanoid,ILD,SHAC,vermont-green-south-blossom-green.ILD.DFlex_snu_humanoid_64,vermont-green-south-blossom-green-d85M.ILD.DFlex_snu_humanoid_64.seed140,,,32,8,4507.67988407135
snu_humanoid,SNU Humanoid,ILD,SHAC,vermont-green-south-blossom-green.ILD.DFlex_snu_humanoid_64,vermont-green-south-blossom-green-dC9F.ILD.DFlex_snu_humanoid_64.seed1300,,,32,8,698.0305199623108
snu_humanoid,SNU Humanoid,ILD,SHAC,vermont-green-south-blossom-green.ILD.DFlex_snu_humanoid_64,vermont-green-south-blossom-green-kLYk.ILD.DFlex_snu_humanoid_64.seed1400,,,32,8,306.73425721883774
hopper,Hopper,OTIL,SAPO,sixteen-happy-berlin-stream-beryllium.OTIL.DFlex_hopper_64,sixteen-happy-berlin-stream-beryllium-tBE4.OTIL.DFlex_hopper_64.seed100,l2,l2,32,1,4850.97568359375
hopper,Hopper,OTIL,SAPO,sixteen-happy-berlin-stream-beryllium.OTIL.DFlex_hopper_64,sixteen-happy-berlin-stream-beryllium-rFSL.OTIL.DFlex_hopper_64.seed110,l2,l2,32,1,4694.459213867188
hopper,Hopper,OTIL,SAPO,sixteen-happy-berlin-stream-beryllium.OTIL.DFlex_hopper_64,sixteen-happy-berlin-stream-beryllium-20By.OTIL.DFlex_hopper_64.seed120,l2,l2,32,1,4742.706000976563
hopper,Hopper,OTIL,SAPO,sixteen-happy-berlin-stream-beryllium.OTIL.DFlex_hopper_64,sixteen-happy-berlin-stream-beryllium-wY5m.OTIL.DFlex_hopper_64.seed1100,l2,l2,32,1,4802.53212890625
hopper,Hopper,OTIL,SAPO,sixteen-happy-berlin-stream-beryllium.OTIL.DFlex_hopper_64,sixteen-happy-berlin-stream-beryllium-bHmx.OTIL.DFlex_hopper_64.seed1000,l2,l2,32,1,4793.8269873046875
hopper,Hopper,OTIL,SAPO,sixteen-happy-berlin-stream-beryllium.OTIL.DFlex_hopper_64,sixteen-happy-berlin-stream-beryllium-k8fA.OTIL.DFlex_hopper_64.seed1200,l2,l2,32,1,4759.804599609375
hopper,Hopper,OTIL,SAPO,harry-nevada-yellow-freddie-magnesium.OTIL.DFlex_hopper_64,harry-nevada-yellow-freddie-magnesium-E9Dw.OTIL.DFlex_hopper_64.seed100,l2,l2,32,8,4816.9137109375
hopper,Hopper,OTIL,SAPO,harry-nevada-yellow-freddie-magnesium.OTIL.DFlex_hopper_64,harry-nevada-yellow-freddie-magnesium-FIdH.OTIL.DFlex_hopper_64.seed110,l2,l2,32,8,4647.840073242188
hopper,Hopper,OTIL,SAPO,harry-nevada-yellow-freddie-magnesium.OTIL.DFlex_hopper_64,harry-nevada-yellow-freddie-magnesium-Gd64.OTIL.DFlex_hopper_64.seed120,l2,l2,32,8,4743.149833984375
hopper,Hopper,OTIL,SAPO,harry-nevada-yellow-freddie-magnesium.OTIL.DFlex_hopper_64,harry-nevada-yellow-freddie-magnesium-3XF4.OTIL.DFlex_hopper_64.seed1200,l2,l2,32,8,4770.116748046875
hopper,Hopper,OTIL,SAPO,harry-nevada-yellow-freddie-magnesium.OTIL.DFlex_hopper_64,harry-nevada-yellow-freddie-magnesium-CBqP.OTIL.DFlex_hopper_64.seed1000,l2,l2,32,8,4776.8160009765625
hopper,Hopper,OTIL,SAPO,harry-nevada-yellow-freddie-magnesium.OTIL.DFlex_hopper_64,harry-nevada-yellow-freddie-magnesium-6aiu.OTIL.DFlex_hopper_64.seed1100,l2,l2,32,8,4783.409067382812
hopper,Hopper,OTIL,SAPO,tennessee-mexico-yankee-timing-utah.OTIL.DFlex_hopper_64,tennessee-mexico-yankee-timing-utah-UiMg.OTIL.DFlex_hopper_64.seed100,l2,l2,32,4,4813.911362304688
hopper,Hopper,OTIL,SAPO,tennessee-mexico-yankee-timing-utah.OTIL.DFlex_hopper_64,tennessee-mexico-yankee-timing-utah-Lzu4.OTIL.DFlex_hopper_64.seed120,l2,l2,32,4,4769.68400390625
hopper,Hopper,OTIL,SAPO,tennessee-mexico-yankee-timing-utah.OTIL.DFlex_hopper_64,tennessee-mexico-yankee-timing-utah-yiJs.OTIL.DFlex_hopper_64.seed110,l2,l2,32,4,4805.814311523438
hopper,Hopper,OTIL,SAPO,tennessee-mexico-yankee-timing-utah.OTIL.DFlex_hopper_64,tennessee-mexico-yankee-timing-utah-XHN2.OTIL.DFlex_hopper_64.seed1200,l2,l2,32,4,4773.488188476563
hopper,Hopper,OTIL,SAPO,tennessee-mexico-yankee-timing-utah.OTIL.DFlex_hopper_64,tennessee-mexico-yankee-timing-utah-0BxY.OTIL.DFlex_hopper_64.seed1100,l2,l2,32,4,4799.649921875
hopper,Hopper,OTIL,SAPO,tennessee-mexico-yankee-timing-utah.OTIL.DFlex_hopper_64,tennessee-mexico-yankee-timing-utah-n8XI.OTIL.DFlex_hopper_64.seed1000,l2,l2,32,4,4765.664868164063
hopper,Hopper,OTIL,SAPO,louisiana-papa-shade-lima-rugby.OTIL.DFlex_hopper_64,louisiana-papa-shade-lima-rugby-Wjda.OTIL.DFlex_hopper_64.seed100,l2,l2,32,16,4839.611528320313
hopper,Hopper,OTIL,SAPO,louisiana-papa-shade-lima-rugby.OTIL.DFlex_hopper_64,louisiana-papa-shade-lima-rugby-uiwa.OTIL.DFlex_hopper_64.seed110,l2,l2,32,16,4788.400654296875
hopper,Hopper,OTIL,SAPO,louisiana-papa-shade-lima-rugby.OTIL.DFlex_hopper_64,louisiana-papa-shade-lima-rugby-ENAT.OTIL.DFlex_hopper_64.seed1000,l2,l2,32,16,4781.924267578125
hopper,Hopper,OTIL,SAPO,louisiana-papa-shade-lima-rugby.OTIL.DFlex_hopper_64,louisiana-papa-shade-lima-rugby-syfe.OTIL.DFlex_hopper_64.seed1200,l2,l2,32,16,4833.165454101562
hopper,Hopper,OTIL,SAPO,louisiana-papa-shade-lima-rugby.OTIL.DFlex_hopper_64,louisiana-papa-shade-lima-rugby-CRu0.OTIL.DFlex_hopper_64.seed120,l2,l2,32,16,4762.153833007813
hopper,Hopper,OTIL,SAPO,louisiana-papa-shade-lima-rugby.OTIL.DFlex_hopper_64,louisiana-papa-shade-lima-rugby-MlUs.OTIL.DFlex_hopper_64.seed1100,l2,l2,32,16,4814.990107421875
hopper,Hopper,OTIL,SHAC,april-echo-speaker-may-west.OTIL.DFlex_hopper_64,april-echo-speaker-may-west-6LkR.OTIL.DFlex_hopper_64.seed110,l2,l2,32,4,1071.4054052734375
hopper,Hopper,OTIL,SHAC,april-echo-speaker-may-west.OTIL.DFlex_hopper_64,april-echo-speaker-may-west-q2SK.OTIL.DFlex_hopper_64.seed100,l2,l2,32,4,146.25248390197754
hopper,Hopper,OTIL,SHAC,april-echo-speaker-may-west.OTIL.DFlex_hopper_64,april-echo-speaker-may-west-fC8Y.OTIL.DFlex_hopper_64.seed120,l2,l2,32,4,90.47413084030151
hopper,Hopper,OTIL,SHAC,april-echo-speaker-may-west.OTIL.DFlex_hopper_64,april-echo-speaker-may-west-7ybK.OTIL.DFlex_hopper_64.seed1200,l2,l2,32,4,108.61828479766845
hopper,Hopper,OTIL,SHAC,april-echo-speaker-may-west.OTIL.DFlex_hopper_64,april-echo-speaker-may-west-HqFU.OTIL.DFlex_hopper_64.seed1000,l2,l2,32,4,3115.0120601654053
hopper,Hopper,OTIL,SHAC,april-echo-speaker-may-west.OTIL.DFlex_hopper_64,april-echo-speaker-may-west-PKKT.OTIL.DFlex_hopper_64.seed1100,l2,l2,32,4,106.27782043457032
hopper,Hopper,OTIL,SHAC,early-finch-michigan-juliet-autumn.OTIL.DFlex_hopper_64,early-finch-michigan-juliet-autumn-MJYr.OTIL.DFlex_hopper_64.seed110,l2,l2,32,8,1120.6545442962647
hopper,Hopper,OTIL,SHAC,early-finch-michigan-juliet-autumn.OTIL.DFlex_hopper_64,early-finch-michigan-juliet-autumn-esPK.OTIL.DFlex_hopper_64.seed100,l2,l2,32,8,3519.743781738281
hopper,Hopper,OTIL,SHAC,early-finch-michigan-juliet-autumn.OTIL.DFlex_hopper_64,early-finch-michigan-juliet-autumn-YmUT.OTIL.DFlex_hopper_64.seed120,l2,l2,32,8,2681.729521484375
hopper,Hopper,OTIL,SHAC,early-finch-michigan-juliet-autumn.OTIL.DFlex_hopper_64,early-finch-michigan-juliet-autumn-f5u7.OTIL.DFlex_hopper_64.seed1200,l2,l2,32,8,3992.8800230407714
hopper,Hopper,OTIL,SHAC,early-finch-michigan-juliet-autumn.OTIL.DFlex_hopper_64,early-finch-michigan-juliet-autumn-oMUH.OTIL.DFlex_hopper_64.seed1100,l2,l2,32,8,2579.679723358154
hopper,Hopper,OTIL,SHAC,early-finch-michigan-juliet-autumn.OTIL.DFlex_hopper_64,early-finch-michigan-juliet-autumn-QHIN.OTIL.DFlex_hopper_64.seed1000,l2,l2,32,8,2559.43408864975
hopper,Hopper,OTIL,SHAC,magnesium-papa-video-jersey-mississippi.OTIL.DFlex_hopper_64,magnesium-papa-video-jersey-mississippi-fq8R.OTIL.DFlex_hopper_64.seed100,l2,l2,32,1,927.4848116493225
hopper,Hopper,OTIL,SHAC,magnesium-papa-video-jersey-mississippi.OTIL.DFlex_hopper_64,magnesium-papa-video-jersey-mississippi-IVJG.OTIL.DFlex_hopper_64.seed110,l2,l2,32,1,1036.9328106689454
hopper,Hopper,OTIL,SHAC,magnesium-papa-video-jersey-mississippi.OTIL.DFlex_hopper_64,magnesium-papa-video-jersey-mississippi-2gGe.OTIL.DFlex_hopper_64.seed1200,l2,l2,32,1,3590.6611251831055
hopper,Hopper,OTIL,SHAC,magnesium-papa-video-jersey-mississippi.OTIL.DFlex_hopper_64,magnesium-papa-video-jersey-mississippi-84es.OTIL.DFlex_hopper_64.seed120,l2,l2,32,1,1222.6796495819092
hopper,Hopper,OTIL,SHAC,magnesium-papa-video-jersey-mississippi.OTIL.DFlex_hopper_64,magnesium-papa-video-jersey-mississippi-EV6f.OTIL.DFlex_hopper_64.seed1100,l2,l2,32,1,3694.1857360839845
hopper,Hopper,OTIL,SHAC,magnesium-papa-video-jersey-mississippi.OTIL.DFlex_hopper_64,magnesium-papa-video-jersey-mississippi-mLQh.OTIL.DFlex_hopper_64.seed1000,l2,l2,32,1,105.40089631557464
hopper,Hopper,OTIL,SHAC,zebra-purple-item-beer-early.OTIL.DFlex_hopper_64,zebra-purple-item-beer-early-3FUB.OTIL.DFlex_hopper_64.seed110,l2,l2,32,16,91.1530806183815
hopper,Hopper,OTIL,SHAC,zebra-purple-item-beer-early.OTIL.DFlex_hopper_64,zebra-purple-item-beer-early-OBcO.OTIL.DFlex_hopper_64.seed100,l2,l2,32,16,757.7354586029053
hopper,Hopper,OTIL,SHAC,zebra-purple-item-beer-early.OTIL.DFlex_hopper_64,zebra-purple-item-beer-early-SeQ2.OTIL.DFlex_hopper_64.seed120,l2,l2,32,16,-28.27617546081543
hopper,Hopper,OTIL,SHAC,zebra-purple-item-beer-early.OTIL.DFlex_hopper_64,zebra-purple-item-beer-early-odea.OTIL.DFlex_hopper_64.seed1200,l2,l2,32,16,2521.002946357727
hopper,Hopper,OTIL,SHAC,zebra-purple-item-beer-early.OTIL.DFlex_hopper_64,zebra-purple-item-beer-early-ojzk.OTIL.DFlex_hopper_64.seed1100,l2,l2,32,16,2370.2603848266604
hopper,Hopper,OTIL,SHAC,zebra-purple-item-beer-early.OTIL.DFlex_hopper_64,zebra-purple-item-beer-early-KTXh.OTIL.DFlex_hopper_64.seed1000,l2,l2,32,16,2093.9070323944093
ant,Ant,OTIL,SAPO,fish-sweet-cat-london-diet.OTIL.DFlex_ant_64,fish-sweet-cat-london-diet-1eNM.OTIL.DFlex_ant_64.seed1100,l2,l2,32,8,7182.801845703125
ant,Ant,OTIL,SAPO,fish-sweet-cat-london-diet.OTIL.DFlex_ant_64,fish-sweet-cat-london-diet-7Iny.OTIL.DFlex_ant_64.seed1200,l2,l2,32,8,4431.718145751953
ant,Ant,OTIL,SAPO,fish-sweet-cat-london-diet.OTIL.DFlex_ant_64,fish-sweet-cat-london-diet-hB8p.OTIL.DFlex_ant_64.seed110,l2,l2,32,8,5095.462978515625
ant,Ant,OTIL,SAPO,fish-sweet-cat-london-diet.OTIL.DFlex_ant_64,fish-sweet-cat-london-diet-smSx.OTIL.DFlex_ant_64.seed100,l2,l2,32,8,8766.251279296876
ant,Ant,OTIL,SAPO,fish-sweet-cat-london-diet.OTIL.DFlex_ant_64,fish-sweet-cat-london-diet-pvdp.OTIL.DFlex_ant_64.seed120,l2,l2,32,8,7359.70169921875
ant,Ant,OTIL,SAPO,fish-sweet-cat-london-diet.OTIL.DFlex_ant_64,fish-sweet-cat-london-diet-99Uf.OTIL.DFlex_ant_64.seed1000,l2,l2,32,8,3538.6897583007812
ant,Ant,OTIL,SAPO,football-undress-whiskey-orange-colorado.OTIL.DFlex_ant_64,football-undress-whiskey-orange-colorado-YqFd.OTIL.DFlex_ant_64.seed1200,l2,l2,32,1,2356.2347265625
ant,Ant,OTIL,SAPO,football-undress-whiskey-orange-colorado.OTIL.DFlex_ant_64,football-undress-whiskey-orange-colorado-iHYm.OTIL.DFlex_ant_64.seed120,l2,l2,32,1,5261.136401367187
ant,Ant,OTIL,SAPO,football-undress-whiskey-orange-colorado.OTIL.DFlex_ant_64,football-undress-whiskey-orange-colorado-JxfI.OTIL.DFlex_ant_64.seed100,l2,l2,32,1,8756.934482421875
ant,Ant,OTIL,SAPO,football-undress-whiskey-orange-colorado.OTIL.DFlex_ant_64,football-undress-whiskey-orange-colorado-k062.OTIL.DFlex_ant_64.seed110,l2,l2,32,1,6005.470682373047
ant,Ant,OTIL,SAPO,football-undress-whiskey-orange-colorado.OTIL.DFlex_ant_64,football-undress-whiskey-orange-colorado-RhB4.OTIL.DFlex_ant_64.seed1000,l2,l2,32,1,5668.75251953125
ant,Ant,OTIL,SAPO,football-undress-whiskey-orange-colorado.OTIL.DFlex_ant_64,football-undress-whiskey-orange-colorado-xZFc.OTIL.DFlex_ant_64.seed1100,l2,l2,32,1,3889.3110205078124
ant,Ant,OTIL,SAPO,maine-asparagus-dakota-nineteen-angel.OTIL.DFlex_ant_64,maine-asparagus-dakota-nineteen-angel-virK.OTIL.DFlex_ant_64.seed1100,l2,l2,32,4,4408.8436328125
ant,Ant,OTIL,SAPO,maine-asparagus-dakota-nineteen-angel.OTIL.DFlex_ant_64,maine-asparagus-dakota-nineteen-angel-WQ45.OTIL.DFlex_ant_64.seed1200,l2,l2,32,4,7633.959794921875
ant,Ant,OTIL,SAPO,maine-asparagus-dakota-nineteen-angel.OTIL.DFlex_ant_64,maine-asparagus-dakota-nineteen-angel-m20t.OTIL.DFlex_ant_64.seed100,l2,l2,32,4,8771.6923828125
ant,Ant,OTIL,SAPO,maine-asparagus-dakota-nineteen-angel.OTIL.DFlex_ant_64,maine-asparagus-dakota-nineteen-angel-Rmte.OTIL.DFlex_ant_64.seed110,l2,l2,32,4,5171.78513671875
ant,Ant,OTIL,SAPO,maine-asparagus-dakota-nineteen-angel.OTIL.DFlex_ant_64,maine-asparagus-dakota-nineteen-angel-EkF5.OTIL.DFlex_ant_64.seed120,l2,l2,32,4,4393.862550048828
ant,Ant,OTIL,SAPO,maine-asparagus-dakota-nineteen-angel.OTIL.DFlex_ant_64,maine-asparagus-dakota-nineteen-angel-ZWrC.OTIL.DFlex_ant_64.seed1000,l2,l2,32,4,5212.612485351562
ant,Ant,OTIL,SAPO,mirror-happy-spaghetti-johnny-indigo.OTIL.DFlex_ant_64,mirror-happy-spaghetti-johnny-indigo-btWx.OTIL.DFlex_ant_64.seed1200,l2,l2,32,16,3013.6128051757814
ant,Ant,OTIL,SAPO,mirror-happy-spaghetti-johnny-indigo.OTIL.DFlex_ant_64,mirror-happy-spaghetti-johnny-indigo-YfiW.OTIL.DFlex_ant_64.seed1100,l2,l2,32,16,5433.75412109375
ant,Ant,OTIL,SAPO,mirror-happy-spaghetti-johnny-indigo.OTIL.DFlex_ant_64,mirror-happy-spaghetti-johnny-indigo-2S9R.OTIL.DFlex_ant_64.seed110,l2,l2,32,16,5212.754848632812
ant,Ant,OTIL,SAPO,mirror-happy-spaghetti-johnny-indigo.OTIL.DFlex_ant_64,mirror-happy-spaghetti-johnny-indigo-hPVE.OTIL.DFlex_ant_64.seed100,l2,l2,32,16,8809.34625
ant,Ant,OTIL,SAPO,mirror-happy-spaghetti-johnny-indigo.OTIL.DFlex_ant_64,mirror-happy-spaghetti-johnny-indigo-UL4A.OTIL.DFlex_ant_64.seed1000,l2,l2,32,16,6759.268779296875
ant,Ant,OTIL,SAPO,mirror-happy-spaghetti-johnny-indigo.OTIL.DFlex_ant_64,mirror-happy-spaghetti-johnny-indigo-X7N9.OTIL.DFlex_ant_64.seed120,l2,l2,32,16,7797.487153320312
ant,Ant,OTIL,SHAC,colorado-fanta-johnny-sixteen-east.OTIL.DFlex_ant_64,colorado-fanta-johnny-sixteen-east-REPz.OTIL.DFlex_ant_64.seed110,l2,l2,32,16,1031.958544921875
ant,Ant,OTIL,SHAC,colorado-fanta-johnny-sixteen-east.OTIL.DFlex_ant_64,colorado-fanta-johnny-sixteen-east-RskM.OTIL.DFlex_ant_64.seed100,l2,l2,32,16,1248.8582678222656
ant,Ant,OTIL,SHAC,colorado-fanta-johnny-sixteen-east.OTIL.DFlex_ant_64,colorado-fanta-johnny-sixteen-east-Bxpi.OTIL.DFlex_ant_64.seed1200,l2,l2,32,16,1091.1908117675782
ant,Ant,OTIL,SHAC,colorado-fanta-johnny-sixteen-east.OTIL.DFlex_ant_64,colorado-fanta-johnny-sixteen-east-g19q.OTIL.DFlex_ant_64.seed120,l2,l2,32,16,1201.664048461914
ant,Ant,OTIL,SHAC,colorado-fanta-johnny-sixteen-east.OTIL.DFlex_ant_64,colorado-fanta-johnny-sixteen-east-Q3ps.OTIL.DFlex_ant_64.seed1100,l2,l2,32,16,1585.2832861328125
ant,Ant,OTIL,SHAC,colorado-fanta-johnny-sixteen-east.OTIL.DFlex_ant_64,colorado-fanta-johnny-sixteen-east-ySY2.OTIL.DFlex_ant_64.seed1000,l2,l2,32,16,1456.2253149414062
ant,Ant,OTIL,SHAC,leopard-coffee-august-stairway-missouri.OTIL.DFlex_ant_64,leopard-coffee-august-stairway-missouri-plpO.OTIL.DFlex_ant_64.seed110,l2,l2,32,4,891.661922531128
ant,Ant,OTIL,SHAC,leopard-coffee-august-stairway-missouri.OTIL.DFlex_ant_64,leopard-coffee-august-stairway-missouri-SxbT.OTIL.DFlex_ant_64.seed100,l2,l2,32,4,1335.5223794555664
ant,Ant,OTIL,SHAC,leopard-coffee-august-stairway-missouri.OTIL.DFlex_ant_64,leopard-coffee-august-stairway-missouri-14mp.OTIL.DFlex_ant_64.seed1200,l2,l2,32,4,1168.7112322998046
ant,Ant,OTIL,SHAC,leopard-coffee-august-stairway-missouri.OTIL.DFlex_ant_64,leopard-coffee-august-stairway-missouri-ka56.OTIL.DFlex_ant_64.seed120,l2,l2,32,4,2099.607391357422
ant,Ant,OTIL,SHAC,leopard-coffee-august-stairway-missouri.OTIL.DFlex_ant_64,leopard-coffee-august-stairway-missouri-qPJq.OTIL.DFlex_ant_64.seed1000,l2,l2,32,4,1218.4282878112792
ant,Ant,OTIL,SHAC,leopard-coffee-august-stairway-missouri.OTIL.DFlex_ant_64,leopard-coffee-august-stairway-missouri-h12P.OTIL.DFlex_ant_64.seed1100,l2,l2,32,4,1111.2890942382812
ant,Ant,OTIL,SHAC,louisiana-september-burger-nevada-lactose.OTIL.DFlex_ant_64,louisiana-september-burger-nevada-lactose-FvaL.OTIL.DFlex_ant_64.seed110,l2,l2,32,1,1083.0000082397462
ant,Ant,OTIL,SHAC,louisiana-september-burger-nevada-lactose.OTIL.DFlex_ant_64,louisiana-september-burger-nevada-lactose-OAIZ.OTIL.DFlex_ant_64.seed100,l2,l2,32,1,1217.1397161865234
ant,Ant,OTIL,SHAC,louisiana-september-burger-nevada-lactose.OTIL.DFlex_ant_64,louisiana-september-burger-nevada-lactose-2Xdm.OTIL.DFlex_ant_64.seed120,l2,l2,32,1,984.3819274902344
ant,Ant,OTIL,SHAC,louisiana-september-burger-nevada-lactose.OTIL.DFlex_ant_64,louisiana-september-burger-nevada-lactose-9hVe.OTIL.DFlex_ant_64.seed1000,l2,l2,32,1,922.1394105529785
ant,Ant,OTIL,SHAC,louisiana-september-burger-nevada-lactose.OTIL.DFlex_ant_64,louisiana-september-burger-nevada-lactose-N6VD.OTIL.DFlex_ant_64.seed1200,l2,l2,32,1,1105.2942882156372
ant,Ant,OTIL,SHAC,louisiana-september-burger-nevada-lactose.OTIL.DFlex_ant_64,louisiana-september-burger-nevada-lactose-CQVb.OTIL.DFlex_ant_64.seed1100,l2,l2,32,1,1255.2558935546874
ant,Ant,OTIL,SHAC,montana-sixteen-fillet-beryllium-october.OTIL.DFlex_ant_64,montana-sixteen-fillet-beryllium-october-4IRD.OTIL.DFlex_ant_64.seed110,l2,l2,32,8,2373.3896995544433
ant,Ant,OTIL,SHAC,montana-sixteen-fillet-beryllium-october.OTIL.DFlex_ant_64,montana-sixteen-fillet-beryllium-october-Fpnf.OTIL.DFlex_ant_64.seed100,l2,l2,32,8,1516.7368112182617
ant,Ant,OTIL,SHAC,montana-sixteen-fillet-beryllium-october.OTIL.DFlex_ant_64,montana-sixteen-fillet-beryllium-october-boH8.OTIL.DFlex_ant_64.seed1200,l2,l2,32,8,1484.3064028930664
ant,Ant,OTIL,SHAC,montana-sixteen-fillet-beryllium-october.OTIL.DFlex_ant_64,montana-sixteen-fillet-beryllium-october-BsXo.OTIL.DFlex_ant_64.seed1100,l2,l2,32,8,1254.332096862793
ant,Ant,OTIL,SHAC,montana-sixteen-fillet-beryllium-october.OTIL.DFlex_ant_64,montana-sixteen-fillet-beryllium-october-o8MC.OTIL.DFlex_ant_64.seed120,l2,l2,32,8,1260.5917211914064
ant,Ant,OTIL,SHAC,montana-sixteen-fillet-beryllium-october.OTIL.DFlex_ant_64,montana-sixteen-fillet-beryllium-october-ZXsk.OTIL.DFlex_ant_64.seed1000,l2,l2,32,8,1392.4538441467284
humanoid,Humanoid,OTIL,SAPO,batman-september-mike-minnesota-tango.OTIL.DFlex_humanoid_64,batman-september-mike-minnesota-tango-TaOY.OTIL.DFlex_humanoid_64.seed1000,l2,l2,32,8,8288.656630859376
humanoid,Humanoid,OTIL,SAPO,batman-september-mike-minnesota-tango.OTIL.DFlex_humanoid_64,batman-september-mike-minnesota-tango-W3mK.OTIL.DFlex_humanoid_64.seed100,l2,l2,32,8,5021.103994140625
humanoid,Humanoid,OTIL,SAPO,batman-september-mike-minnesota-tango.OTIL.DFlex_humanoid_64,batman-september-mike-minnesota-tango-1azX.OTIL.DFlex_humanoid_64.seed120,l2,l2,32,8,3982.9821382141113
humanoid,Humanoid,OTIL,SAPO,batman-september-mike-minnesota-tango.OTIL.DFlex_humanoid_64,batman-september-mike-minnesota-tango-moPd.OTIL.DFlex_humanoid_64.seed1100,l2,l2,32,8,6753.658764038086
humanoid,Humanoid,OTIL,SAPO,batman-september-mike-minnesota-tango.OTIL.DFlex_humanoid_64,batman-september-mike-minnesota-tango-OwrV.OTIL.DFlex_humanoid_64.seed1200,l2,l2,32,8,4620.180120773315
humanoid,Humanoid,OTIL,SAPO,batman-september-mike-minnesota-tango.OTIL.DFlex_humanoid_64,batman-september-mike-minnesota-tango-r9mh.OTIL.DFlex_humanoid_64.seed110,l2,l2,32,8,7280.859468994141
humanoid,Humanoid,OTIL,SAPO,early-grey-uncle-johnny-carolina.OTIL.DFlex_humanoid_64,early-grey-uncle-johnny-carolina-hDCM.OTIL.DFlex_humanoid_64.seed1200,l2,l2,32,1,6182.901015090943
humanoid,Humanoid,OTIL,SAPO,early-grey-uncle-johnny-carolina.OTIL.DFlex_humanoid_64,early-grey-uncle-johnny-carolina-rBF0.OTIL.DFlex_humanoid_64.seed1100,l2,l2,32,1,3585.504861984253
humanoid,Humanoid,OTIL,SAPO,early-grey-uncle-johnny-carolina.OTIL.DFlex_humanoid_64,early-grey-uncle-johnny-carolina-Uffr.OTIL.DFlex_humanoid_64.seed110,l2,l2,32,1,4423.608998947144
humanoid,Humanoid,OTIL,SAPO,early-grey-uncle-johnny-carolina.OTIL.DFlex_humanoid_64,early-grey-uncle-johnny-carolina-77PD.OTIL.DFlex_humanoid_64.seed120,l2,l2,32,1,8226.851577148438
humanoid,Humanoid,OTIL,SAPO,early-grey-uncle-johnny-carolina.OTIL.DFlex_humanoid_64,early-grey-uncle-johnny-carolina-NXQd.OTIL.DFlex_humanoid_64.seed1000,l2,l2,32,1,7766.5398796081545
humanoid,Humanoid,OTIL,SAPO,early-grey-uncle-johnny-carolina.OTIL.DFlex_humanoid_64,early-grey-uncle-johnny-carolina-rsL5.OTIL.DFlex_humanoid_64.seed100,l2,l2,32,1,4465.29134765625
humanoid,Humanoid,OTIL,SAPO,oxygen-artist-video-speaker-beer.OTIL.DFlex_humanoid_64,oxygen-artist-video-speaker-beer-3DNj.OTIL.DFlex_humanoid_64.seed1000,l2,l2,32,4,5546.584655761719
humanoid,Humanoid,OTIL,SAPO,oxygen-artist-video-speaker-beer.OTIL.DFlex_humanoid_64,oxygen-artist-video-speaker-beer-9e8y.OTIL.DFlex_humanoid_64.seed100,l2,l2,32,4,4836.41685546875
humanoid,Humanoid,OTIL,SAPO,oxygen-artist-video-speaker-beer.OTIL.DFlex_humanoid_64,oxygen-artist-video-speaker-beer-K7ZT.OTIL.DFlex_humanoid_64.seed1100,l2,l2,32,4,6993.59626953125
humanoid,Humanoid,OTIL,SAPO,oxygen-artist-video-speaker-beer.OTIL.DFlex_humanoid_64,oxygen-artist-video-speaker-beer-zoso.OTIL.DFlex_humanoid_64.seed1200,l2,l2,32,4,4121.765707702637
humanoid,Humanoid,OTIL,SAPO,oxygen-artist-video-speaker-beer.OTIL.DFlex_humanoid_64,oxygen-artist-video-speaker-beer-ORM4.OTIL.DFlex_humanoid_64.seed120,l2,l2,32,4,7452.8240234375
humanoid,Humanoid,OTIL,SAPO,oxygen-artist-video-speaker-beer.OTIL.DFlex_humanoid_64,oxygen-artist-video-speaker-beer-tIQb.OTIL.DFlex_humanoid_64.seed110,l2,l2,32,4,7383.978008422851
humanoid,Humanoid,OTIL,SAPO,robin-emma-diet-sink-apart.OTIL.DFlex_humanoid_64,robin-emma-diet-sink-apart-7HJK.OTIL.DFlex_humanoid_64.seed1000,l2,l2,32,16,5997.521141357422
humanoid,Humanoid,OTIL,SAPO,robin-emma-diet-sink-apart.OTIL.DFlex_humanoid_64,robin-emma-diet-sink-apart-C1sS.OTIL.DFlex_humanoid_64.seed100,l2,l2,32,16,5078.321296195983
humanoid,Humanoid,OTIL,SAPO,robin-emma-diet-sink-apart.OTIL.DFlex_humanoid_64,robin-emma-diet-sink-apart-nXrG.OTIL.DFlex_humanoid_64.seed120,l2,l2,32,16,7878.88275390625
humanoid,Humanoid,OTIL,SAPO,robin-emma-diet-sink-apart.OTIL.DFlex_humanoid_64,robin-emma-diet-sink-apart-t01V.OTIL.DFlex_humanoid_64.seed1100,l2,l2,32,16,8001.344493408204
humanoid,Humanoid,OTIL,SAPO,robin-emma-diet-sink-apart.OTIL.DFlex_humanoid_64,robin-emma-diet-sink-apart-xQ17.OTIL.DFlex_humanoid_64.seed1200,l2,l2,32,16,4992.0521240234375
humanoid,Humanoid,OTIL,SAPO,robin-emma-diet-sink-apart.OTIL.DFlex_humanoid_64,robin-emma-diet-sink-apart-qyPi.OTIL.DFlex_humanoid_64.seed110,l2,l2,32,16,7790.725191650391
