environment,environment_name,algorithm,algorithm_display,center,lower,upper,n_runs,final_x,final_x_unit,x_axis,center_stat,band,normalized_by_expert
ant,Ant,ZOCUS-PPO-OT-l2,ZOCUS-PPO-OT-l2,0.12019779118963742,0.11799979701590008,0.20637553376772236,3,2.4934980294063886,hours,time,median,95ci,True
ant,Ant,ZOCUS-PPO-OT-cos,ZOCUS-PPO-OT-cos,0.12063075108560739,0.09687005567864435,0.3100523459699628,5,2.458186024472778,hours,time,median,95ci,True
humanoid,Humanoid,SAMfO/DACfO,SAMfO/DACfO,0.23632349974732308,0.06393299372731254,0.35158933510470286,3,5.999822238551245,hours,time,median,95ci,True
humanoid,Humanoid,OPOLO,OPOLO,0.19824008618146446,0.18834435518878256,0.40358432257312005,3,5.9998238722483315,hours,time,median,95ci,True
humanoid,Humanoid,GAIfO,GAIfO,0.12202769187241393,0.07190339254845408,0.12229371877216365,3,5.999666770299275,hours,time,median,95ci,True
humanoid,Humanoid,MAAD,MAAD,0.15011174299913102,0.11141806811972668,0.21535151470060887,3,5.999444212699722,hours,time,median,95ci,True
humanoid,Humanoid,ILD,ILD,0.016984064587109167,0.016286024778187032,0.9247340299765034,10,5.999110885786112,hours,time,median,95ci,True
humanoid,Humanoid,FOCUS-l2,FOCUS-l2,0.6266702665441635,0.3943671046162641,0.9171788922011869,6,5.999015976604722,hours,time,median,95ci,True
humanoid,Humanoid,FOCUS-ot-l2,FOCUS-OT-l2,0.7803725524852974,0.12466359828910102,0.843018329761941,6,5.9992651903675,hours,time,median,95ci,True
humanoid,Humanoid,FOCUS-ot-cos,FOCUS-OT-cos,0.800390790611285,0.4288004704146708,0.9780569904749603,6,5.999257044557223,hours,time,median,95ci,True
humanoid,Humanoid,ZOCUS-SAC-l2,ZOCUS-SAC-l2,0.45596463221699457,0.40317719325180645,0.4918194316894598,5,5.998231121987778,hours,time,median,95ci,True
humanoid,Humanoid,ZOCUS-SAC-OT-l2,ZOCUS-SAC-OT-l2,0.2868520574073584,-0.06777689282400877,0.4824812520862073,4,5.999103518816666,hours,time,median,95ci,True
humanoid,Humanoid,ZOCUS-SAC-OT-cos,ZOCUS-SAC-OT-cos,0.23992568998043134,0.17355421700960985,0.28690003909014966,4,5.9991295508225,hours,time,median,95ci,True
humanoid,Humanoid,ZOCUS-PPO-l2,ZOCUS-PPO-l2,0.09933544703194777,0.034733111300937675,0.1274290679034866,3,5.999293808945834,hours,time,median,95ci,True
humanoid,Humanoid,ZOCUS-PPO-OT-l2,ZOCUS-PPO-OT-l2,0.02883060417914181,0.013263832495868379,0.06626047723022313,4,5.998880439668611,hours,time,median,95ci,True
humanoid,Humanoid,ZOCUS-PPO-OT-cos,ZOCUS-PPO-OT-cos,0.044927047400852,0.019521313380526546,0.200987494265192,5,5.9989705349,hours,time,median,95ci,True
snu_humanoid,SNU Humanoid,SAMfO/DACfO,SAMfO/DACfO,0.035900374783846487,-0.008108744149478379,0.0703247939050393,3,5.999800045159128,hours,time,median,95ci,True
