environment,environment_name,algorithm,algorithm_display,center,lower,upper,n_runs,final_x,final_x_unit,x_axis,center_stat,band,normalized_by_expert
ant,Ant,OPOLO,OPOLO,0.1835129364794733,0.050741052416272414,0.3162848205426742,3,2.999799679319064,hours,time,mean,std,True
ant,Ant,GAIfO,GAIfO,0.21423049349229903,0.013309278566342758,0.4151517084182553,3,2.9998729944229128,hours,time,mean,std,True
ant,Ant,MAAD,MAAD,0.09848491549974614,0.032234983089429584,0.1647348479100627,3,2.999771651112778,hours,time,mean,std,True
ant,Ant,ILD,ILD,1.0004775154325973,0.9969800237855089,1.0039750070796858,10,2.991275293257222,hours,time,mean,std,True
ant,Ant,FOCUS-l2,FOCUS-l2,0.5692810284374104,0.359030283886483,0.7795317729883378,6,2.999816594133611,hours,time,mean,std,True
ant,Ant,FOCUS-ot-l2,FOCUS-OT-l2,0.8328676410051173,0.5995966440553069,1.0661386379549278,6,2.999428238634722,hours,time,mean,std,True
ant,Ant,FOCUS-ot-cos,FOCUS-OT-cos,0.863872504506004,0.7339178717943361,0.9938271372176718,6,2.9996161221344444,hours,time,mean,std,True
ant,Ant,ZOCUS-SAC-l2,ZOCUS-SAC-l2,0.5514295944993669,0.5026220910362583,0.6002370979624755,6,1.928221318997778,hours,time,mean,std,True
ant,Ant,ZOCUS-SAC-OT-l2,ZOCUS-SAC-OT-l2,0.1550240331591828,0.1135259749117701,0.19652209140659552,6,1.9256631259991668,hours,time,mean,std,True
ant,Ant,ZOCUS-SAC-OT-cos,ZOCUS-SAC-OT-cos,0.4403215593030308,0.2853196640345642,0.5953234545714974,6,1.9306488889158335,hours,time,mean,std,True
ant,Ant,ZOCUS-PPO-l2,ZOCUS-PPO-l2,0.27236719470375254,0.1562076644955403,0.38852672491196477,6,1.9965435332475,hours,time,mean,std,True
ant,Ant,ZOCUS-PPO-OT-l2,ZOCUS-PPO-OT-l2,0.15854897635523835,0.09753018586299261,0.21956776684748408,6,1.920060029644722,hours,time,mean,std,True
ant,Ant,ZOCUS-PPO-OT-cos,ZOCUS-PPO-OT-cos,0.14132731086021974,0.04320871153386259,0.2394459101865769,6,1.9153547854494446,hours,time,mean,std,True
humanoid,Humanoid,SAMfO/DACfO,SAMfO/DACfO,0.21627975565517196,0.09185389903706893,0.340705612273275,3,5.999822238551245,hours,time,mean,std,True
humanoid,Humanoid,OPOLO,OPOLO,0.26681850912847277,0.16238173867001088,0.37125527958693466,3,5.9998238722483315,hours,time,mean,std,True
humanoid,Humanoid,GAIfO,GAIfO,0.10453356119725248,0.07959485238370931,0.12947227001079564,3,5.999666770299275,hours,time,mean,std,True
humanoid,Humanoid,MAAD,MAAD,0.15942616293670067,0.11427931167794862,0.2045730141954527,3,5.999444212699722,hours,time,mean,std,True
humanoid,Humanoid,ILD,ILD,0.3759243436384628,-0.06409184396752926,0.8159405312444548,10,5.999110885786112,hours,time,mean,std,True
humanoid,Humanoid,FOCUS-l2,FOCUS-l2,0.6443239848350382,0.4568826498580769,0.8317653198119994,6,5.999015976604722,hours,time,mean,std,True
humanoid,Humanoid,FOCUS-ot-l2,FOCUS-OT-l2,0.642459076189977,0.3659991946290671,0.9189189577508869,6,5.9992651903675,hours,time,mean,std,True
humanoid,Humanoid,FOCUS-ot-cos,FOCUS-OT-cos,0.7524306600050917,0.5411542912287423,0.9637070287814412,6,5.999257044557223,hours,time,mean,std,True
humanoid,Humanoid,ZOCUS-SAC-l2,ZOCUS-SAC-l2,0.24281292852107753,0.21683519350356062,0.26879066353859443,6,1.9275618116438888,hours,time,mean,std,True
humanoid,Humanoid,ZOCUS-SAC-OT-l2,ZOCUS-SAC-OT-l2,0.23384688338745097,0.18291022799517687,0.28478353877972507,6,1.9262932400475,hours,time,mean,std,True
humanoid,Humanoid,ZOCUS-SAC-OT-cos,ZOCUS-SAC-OT-cos,0.23939665022179657,0.19525612245606302,0.2835371779875301,6,1.9206186975111108,hours,time,mean,std,True
humanoid,Humanoid,ZOCUS-PPO-l2,ZOCUS-PPO-l2,0.07576360415636862,0.03459740011457684,0.1169298081981604,6,1.8907190054786114,hours,time,mean,std,True
humanoid,Humanoid,ZOCUS-PPO-OT-l2,ZOCUS-PPO-OT-l2,0.04059761328648761,0.015265602307919353,0.06592962426505586,6,1.9917843038919445,hours,time,mean,std,True
humanoid,Humanoid,ZOCUS-PPO-OT-cos,ZOCUS-PPO-OT-cos,0.12205178876866081,0.08502422932517696,0.15907934821214464,6,0.8426655139355557,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,SAMfO/DACfO,SAMfO/DACfO,0.032537322218186115,-0.001252102410348628,0.06632674684672085,3,5.999800045159128,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,OPOLO,OPOLO,0.012063185699086284,-0.0026263759409544916,0.02675274733912706,3,5.999610772397783,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,GAIfO,GAIfO,0.02517214047446692,0.012223993458066186,0.038120287490867655,3,5.999706250031789,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,MAAD,MAAD,0.045366494348109694,0.0016131424238220171,0.08911984627239737,3,5.999564016698889,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,ILD,ILD,0.46994253504206907,0.10129588838802728,0.8385891816961109,4,5.999225061283888,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,FOCUS-l2,FOCUS-l2,0.557533837857728,0.3329722611572678,0.7820954145581882,6,5.99936990328,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,FOCUS-ot-l2,FOCUS-OT-l2,0.9378053691799232,0.9310398313470464,0.9445709070128,6,5.9989572934075,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,FOCUS-ot-cos,FOCUS-OT-cos,0.9087534802675167,0.888909332482268,0.9285976280527654,6,5.998947549894445,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,ZOCUS-SAC-l2,ZOCUS-SAC-l2,0.07605027018597728,0.06602765515502629,0.08607288521692827,6,1.9266617365086112,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,ZOCUS-SAC-OT-l2,ZOCUS-SAC-OT-l2,0.1188755907977448,0.08887799656074333,0.14887318503474628,6,1.9167820324691667,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,ZOCUS-SAC-OT-cos,ZOCUS-SAC-OT-cos,0.11488312843964504,0.07332566224520103,0.15644059463408905,6,2.3606741844966668,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,ZOCUS-PPO-l2,ZOCUS-PPO-l2,0.033368265809066495,0.01066579465551119,0.0560707369626218,6,0.8467372382630556,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,ZOCUS-PPO-OT-l2,ZOCUS-PPO-OT-l2,0.00718486541317717,0.0028894365674818857,0.011480294258872453,4,0.863454697801389,hours,time,mean,std,True
snu_humanoid,SNU Humanoid,ZOCUS-PPO-OT-cos,ZOCUS-PPO-OT-cos,0.0504997093485056,0.042843743150576694,0.05815567554643451,5,0.955489745845,hours,time,mean,std,True
